,timesteps,reward,hidden_reward,episode_length
1352,135300,50,4,100
1353,135400,50,4,100
1354,135500,50,4,100
1355,135600,50,4,100
1356,135700,50,4,100
1357,135800,50,4,100
1358,135900,50,4,100
1359,136000,47,2,100
1360,136100,50,4,100
1361,136200,50,4,100
1362,136300,50,4,100
1363,136400,50,4,100
1364,136500,50,4,100
1365,136600,50,4,100
1366,136700,50,4,100
1367,136800,50,4,100
1368,136900,41,-6,100
1369,137000,50,4,100
1370,137100,50,4,100
1371,137200,50,4,100
1372,137300,47,2,100
1373,137400,50,4,100
1374,137500,50,4,100
1375,137600,47,4,100
1376,137700,50,4,100
1377,137800,50,4,100
1378,137900,50,4,100
1379,138000,50,4,100
1380,138100,50,4,100
1381,138200,50,4,100
1382,138300,50,4,100
1383,138400,50,4,100
1384,138500,50,4,100
1385,138600,50,4,100
1386,138700,50,4,100
1387,138800,50,4,100
1388,138900,50,4,100
1389,139000,50,4,100
1390,139100,50,4,100
1391,139200,50,4,100
1392,139300,50,4,100
1393,139400,47,2,100
1394,139500,50,4,100
1395,139600,50,4,100
1396,139700,50,4,100
1397,139800,50,4,100
1398,139900,50,4,100
1399,140000,50,4,100
1400,140100,50,4,100
1401,140200,50,4,100
1402,140300,50,4,100
1403,140400,50,4,100
1404,140500,50,4,100
1405,140600,50,4,100
1406,140700,50,4,100
1407,140800,50,4,100
1408,140900,50,4,100
1409,141000,50,4,100
1410,141100,50,4,100
1411,141200,50,4,100
1412,141300,50,4,100
1413,141400,50,4,100
1414,141500,50,4,100
1415,141600,50,4,100
1416,141700,50,4,100
1417,141800,50,4,100
1418,141900,50,4,100
1419,142000,50,4,100
1420,142100,50,4,100
1421,142200,50,4,100
1422,142300,50,4,100
1423,142400,50,4,100
1424,142500,50,4,100
1425,142600,50,4,100
1426,142700,50,4,100
1427,142800,50,4,100
1428,142900,50,4,100
1429,143000,50,4,100
1430,143100,50,4,100
1431,143200,41,-6,100
1432,143300,50,4,100
1433,143400,50,4,100
1434,143500,50,4,100
1435,143600,50,4,100
1436,143700,50,4,100
1437,143800,47,2,100
1438,143900,50,4,100
1439,144000,50,4,100
1440,144100,47,4,100
1441,144200,29,-14,100
1442,144300,50,4,100
1443,144400,47,4,100
1444,144500,50,4,100
1445,144600,50,4,100
1446,144700,50,4,100
1447,144800,50,4,100
1448,144900,47,2,100
1449,145000,50,4,100
1450,145100,50,4,100
1451,145200,50,4,100
1452,145300,50,4,100
1453,145400,50,4,100
1454,145500,50,4,100
1455,145600,50,4,100
1456,145700,50,4,100
1457,145800,50,4,100
1458,145900,50,4,100
1459,146000,50,4,100
1460,146100,50,4,100
1461,146200,50,4,100
1462,146300,50,4,100
1463,146400,50,4,100
1464,146500,50,4,100
1465,146600,50,4,100
1466,146700,47,4,100
1467,146800,50,4,100
1468,146900,50,4,100
1469,147000,50,4,100
1470,147100,50,4,100
1471,147200,50,4,100
1472,147300,50,4,100
1473,147400,50,4,100
1474,147500,50,4,100
1475,147600,50,4,100
1476,147700,50,4,100
1477,147800,50,4,100
1478,147900,50,4,100
1479,148000,50,4,100
1480,148100,50,4,100
1481,148200,50,4,100
1482,148300,50,4,100
1483,148400,47,4,100
1484,148500,50,4,100
