,timesteps,reward,hidden_reward,episode_length
793,9921,17,17,3
794,9927,44,-16,6
795,9930,47,17,3
796,9934,46,16,4
797,9937,17,17,3
798,9943,-16,-16,6
799,9948,-45,-45,5
800,9951,47,17,3
801,9954,17,17,3
802,9957,17,17,3
803,9960,17,17,3
804,9967,43,-47,7
805,9973,14,14,6
806,9977,46,16,4
807,9980,17,17,3
808,9983,47,17,3
809,9986,17,17,3
810,9989,17,17,3
811,9994,-15,-15,5
812,10000,-46,-46,6
813,10005,45,-45,5
814,10077,-52,-52,72
815,10080,17,17,3
816,10084,16,16,4
817,10139,-5,-185,55
818,10144,15,15,5
819,10150,44,14,6
820,10153,17,17,3
821,10156,17,17,3
822,10173,33,-177,17
823,10176,17,17,3
824,10179,17,17,3
825,10191,38,-82,12
826,10195,16,16,4
827,10200,45,15,5
828,10206,-16,-16,6
829,10215,41,-49,9
830,10218,17,17,3
831,10221,47,17,3
832,10224,17,17,3
833,10229,15,15,5
834,10233,16,16,4
835,10236,17,17,3
836,10239,47,17,3
837,10242,47,17,3
838,10249,43,13,7
839,10254,45,15,5
840,10257,17,17,3
841,10301,6,6,44
842,10304,17,17,3
843,10308,46,-14,4
844,10314,44,-46,6
845,10321,43,13,7
846,10339,32,2,18
847,10348,41,-19,9
848,10355,43,-17,7
849,10358,17,17,3
850,10366,42,12,8
851,10369,17,17,3
852,10374,45,15,5
853,10377,47,17,3
854,10380,17,17,3
855,10411,19,-101,31
856,10417,44,-46,6
857,10421,46,-14,4
858,10424,17,17,3
859,10428,-14,-14,4
860,10431,17,17,3
861,10434,17,17,3
862,10438,46,16,4
863,10442,16,16,4
864,10445,17,17,3
865,10449,46,16,4
866,10459,40,-170,10
867,10463,16,16,4
868,10467,16,16,4
869,10470,47,17,3
870,10473,17,17,3
871,10497,26,-34,24
872,10504,43,13,7
873,10507,17,17,3
874,10510,17,17,3
875,10520,10,10,10
876,10523,47,17,3
877,10528,15,15,5
878,10535,13,13,7
879,10539,46,-14,4
880,10545,44,-16,6
881,10548,17,17,3
882,10552,-14,-14,4
883,10556,46,16,4
884,10559,17,17,3
885,10567,42,-108,8
886,10570,47,17,3
887,10574,46,16,4
888,10579,45,15,5
