,timesteps,reward,hidden_reward,episode_length
872,3741,47,17,3
873,3747,44,14,6
874,3750,47,17,3
875,3753,47,17,3
876,3756,17,17,3
877,3759,47,17,3
878,3763,46,16,4
879,3766,47,17,3
880,3769,47,17,3
881,3772,17,17,3
882,3775,47,17,3
883,3778,17,17,3
884,3781,47,17,3
885,3784,17,17,3
886,3788,46,16,4
887,3791,17,17,3
888,3797,44,14,6
889,3800,17,17,3
890,3803,17,17,3
891,3806,47,17,3
892,3809,17,17,3
893,3812,47,17,3
894,3815,47,17,3
895,3818,47,17,3
896,3821,47,17,3
897,3824,17,17,3
898,3827,17,17,3
899,3830,47,17,3
900,3835,45,15,5
901,3838,17,17,3
902,3841,17,17,3
903,3844,17,17,3
904,3847,17,17,3
905,3853,44,14,6
906,3856,17,17,3
907,3859,17,17,3
908,3862,17,17,3
909,3866,46,16,4
910,3869,47,17,3
911,3872,17,17,3
912,3875,17,17,3
913,3878,47,17,3
914,3881,17,17,3
915,3884,47,17,3
916,3887,17,17,3
917,3890,47,17,3
918,3895,45,-15,5
919,3898,17,17,3
920,3901,17,17,3
921,3904,17,17,3
922,3907,17,17,3
923,3910,17,17,3
924,3913,47,17,3
925,3916,17,17,3
926,3919,17,17,3
927,3923,46,-14,4
928,3926,47,17,3
929,3929,47,17,3
930,3932,47,17,3
931,3935,17,17,3
932,3938,47,17,3
933,3941,47,17,3
934,3944,47,17,3
935,3947,47,17,3
936,3950,17,17,3
937,3953,17,17,3
938,3956,47,17,3
939,3959,47,17,3
940,3962,47,17,3
941,3965,17,17,3
942,3968,47,17,3
943,3971,17,17,3
944,3974,47,17,3
945,3977,47,17,3
946,3981,46,16,4
947,3985,46,16,4
948,3988,17,17,3
949,3991,17,17,3
950,3994,17,17,3
951,3997,17,17,3
952,4000,47,17,3
953,4003,47,17,3
954,4006,17,17,3
955,4009,47,17,3
956,4013,16,16,4
957,4016,17,17,3
958,4019,47,17,3
959,4022,17,17,3
960,4025,47,17,3
961,4028,47,17,3
962,4031,17,17,3
963,4034,17,17,3
964,4037,47,17,3
965,4040,17,17,3
966,4043,47,17,3
967,4046,17,17,3
968,4049,47,17,3
969,4052,17,17,3
970,4055,47,17,3
971,4058,47,17,3
972,4061,47,17,3
973,4064,17,17,3
974,4067,17,17,3
975,4070,47,17,3
976,4073,17,17,3
977,4076,17,17,3
978,4079,47,17,3
979,4082,17,17,3
980,4085,17,17,3
981,4088,47,17,3
982,4091,17,17,3
983,4094,47,17,3
984,4097,17,17,3
985,4101,46,-14,4
986,4104,17,17,3
987,4107,17,17,3
988,4110,17,17,3
989,4113,47,17,3
990,4118,45,-15,5
991,4121,17,17,3
992,4124,47,17,3
993,4127,17,17,3
994,4130,17,17,3
995,4133,17,17,3
996,4136,17,17,3
