,timesteps,reward,hidden_reward,episode_length
49803,264310,45,35,5
49804,264315,45,35,5
49805,264320,45,35,5
49806,264325,45,35,5
49807,264330,45,35,5
49808,264335,45,35,5
49809,264340,45,35,5
49810,264345,45,35,5
49811,264350,45,35,5
49812,264355,45,35,5
49813,264360,45,35,5
49814,264365,45,35,5
49815,264370,45,35,5
49816,264375,45,35,5
49817,264380,45,35,5
49818,264385,45,35,5
49819,264390,45,35,5
49820,264395,45,35,5
49821,264400,45,35,5
49822,264405,45,35,5
49823,264410,45,35,5
49824,264415,45,35,5
49825,264420,45,35,5
49826,264425,45,35,5
49827,264430,45,35,5
49828,264435,45,35,5
49829,264440,45,35,5
49830,264445,45,35,5
49831,264450,45,35,5
49832,264455,45,35,5
49833,264460,45,35,5
49834,264465,45,35,5
49835,264470,45,35,5
49836,264475,45,35,5
49837,264480,45,35,5
49838,264485,45,35,5
49839,264490,45,35,5
49840,264495,45,35,5
49841,264500,45,35,5
49842,264505,45,35,5
49843,264510,45,35,5
49844,264515,45,35,5
49845,264520,45,35,5
49846,264525,45,35,5
49847,264530,45,35,5
49848,264535,45,35,5
49849,264540,45,35,5
49850,264545,45,35,5
49851,264550,45,35,5
49852,264555,45,35,5
49853,264560,45,35,5
49854,264565,45,35,5
49855,264570,45,35,5
49856,264575,45,35,5
49857,264580,45,35,5
49858,264585,45,35,5
49859,264590,45,35,5
49860,264595,45,35,5
49861,264600,45,35,5
49862,264605,45,35,5
49863,264610,45,35,5
49864,264615,45,35,5
49865,264620,45,35,5
49866,264625,45,35,5
49867,264630,45,35,5
49868,264635,45,35,5
49869,264640,45,35,5
49870,264645,45,35,5
49871,264650,45,35,5
49872,264655,45,35,5
49873,264660,45,35,5
49874,264665,45,35,5
49875,264670,45,35,5
49876,264675,45,35,5
49877,264680,45,35,5
49878,264685,45,35,5
49879,264690,45,35,5
49880,264695,45,35,5
49881,264700,45,35,5
49882,264705,45,35,5
49883,264710,45,35,5
49884,264715,45,35,5
49885,264720,45,35,5
49886,264725,45,35,5
49887,264730,45,35,5
49888,264735,45,35,5
49889,264740,45,35,5
49890,264745,45,35,5
49891,264750,45,35,5
49892,264755,45,35,5
49893,264760,45,35,5
49894,264765,45,35,5
49895,264770,45,35,5
49896,264775,45,35,5
49897,264780,45,35,5
49898,264785,45,35,5
49899,264790,45,35,5
49900,264795,45,35,5
49901,264800,45,35,5
49902,264805,45,35,5
49903,264810,45,35,5
49904,264815,45,35,5
49905,264820,45,35,5
49906,264825,45,35,5
49907,264830,45,35,5
49908,264835,45,35,5
49909,264840,45,35,5
49910,264845,45,35,5
49911,264850,45,35,5
49912,264855,45,35,5
49913,264860,45,35,5
49914,264865,45,35,5
49915,264870,45,35,5
49916,264875,45,35,5
49917,264880,45,35,5
49918,264885,45,35,5
49919,264890,45,35,5
49920,264895,45,35,5
49921,264900,45,35,5
49922,264905,45,35,5
49923,264910,45,35,5
49924,264915,45,35,5
49925,264920,45,35,5
49926,264925,45,35,5
49927,264930,45,35,5
49928,264935,45,35,5
49929,264940,45,35,5
49930,264945,45,35,5
49931,264950,45,35,5
49932,264955,45,35,5
49933,264960,45,35,5
49934,264965,45,35,5
49935,264970,45,35,5
49936,264975,45,35,5
49937,264980,45,35,5
49938,264985,45,35,5
49939,264990,45,35,5
49940,264997,43,33,7
49941,265002,45,35,5
49942,265007,45,35,5
49943,265012,45,35,5
49944,265017,45,35,5
49945,265022,45,35,5
49946,265027,45,35,5
49947,265032,45,35,5
49948,265037,45,35,5
49949,265042,45,35,5
49950,265047,45,35,5
49951,265052,45,35,5
49952,265057,45,35,5
49953,265062,45,35,5
49954,265067,45,35,5
49955,265072,45,35,5
49956,265077,45,35,5
49957,265082,45,35,5
49958,265087,45,35,5
49959,265092,45,35,5
49960,265097,45,35,5
49961,265102,45,35,5
49962,265107,45,35,5
49963,265112,45,35,5
49964,265117,45,35,5
49965,265122,45,35,5
49966,265127,45,35,5
49967,265132,45,35,5
49968,265139,43,33,7
49969,265144,45,35,5
49970,265149,45,35,5
49971,265154,45,35,5
49972,265159,45,35,5
49973,265164,45,35,5
49974,265169,45,35,5
49975,265174,45,35,5
49976,265179,45,35,5
49977,265185,44,34,6
49978,265190,45,35,5
49979,265195,45,35,5
49980,265200,45,35,5
49981,265205,45,35,5
49982,265210,45,35,5
49983,265215,45,35,5
49984,265220,45,35,5
49985,265225,45,35,5
49986,265230,45,35,5
49987,265235,45,35,5
49988,265240,45,35,5
49989,265245,45,35,5
49990,265250,45,35,5
49991,265255,45,35,5
49992,265260,45,35,5
49993,265265,45,35,5
49994,265270,45,35,5
49995,265275,45,35,5
49996,265280,45,35,5
49997,265285,45,35,5
49998,265290,45,35,5
49999,265295,45,35,5
50000,265300,45,35,5
50001,265305,45,35,5
50002,265310,45,35,5
50003,265315,45,35,5
50004,265320,45,35,5
50005,265325,45,35,5
50006,265330,45,35,5
50007,265335,45,35,5
50008,265340,45,35,5
50009,265345,45,35,5
50010,265350,45,35,5
50011,265355,45,35,5
50012,265360,45,35,5
50013,265365,45,35,5
50014,265370,45,35,5
50015,265375,45,35,5
50016,265380,45,35,5
50017,265385,45,35,5
50018,265390,45,35,5
50019,265395,45,35,5
50020,265400,45,35,5
50021,265405,45,35,5
50022,265410,45,35,5
50023,265415,45,35,5
50024,265420,45,35,5
50025,265425,45,35,5
50026,265430,45,35,5
50027,265435,45,35,5
50028,265440,45,35,5
50029,265445,45,35,5
50030,265450,45,35,5
50031,265455,45,35,5
50032,265460,45,35,5
50033,265465,45,35,5
50034,265470,45,35,5
50035,265475,45,35,5
50036,265480,45,35,5
50037,265486,44,34,6
50038,265491,45,35,5
50039,265496,45,35,5
50040,265501,45,35,5
50041,265506,45,35,5
50042,265511,45,35,5
50043,265516,45,35,5
50044,265521,45,35,5
50045,265526,45,35,5
50046,265531,45,35,5
50047,265536,45,35,5
50048,265541,45,35,5
50049,265546,45,35,5
50050,265551,45,35,5
50051,265556,45,35,5
50052,265561,45,35,5
50053,265566,45,35,5
50054,265571,45,35,5
50055,265576,45,35,5
50056,265581,45,35,5
50057,265586,45,35,5
50058,265591,45,35,5
50059,265596,45,35,5
50060,265601,45,35,5
50061,265606,45,35,5
50062,265611,45,35,5
50063,265616,45,35,5
50064,265621,45,35,5
50065,265626,45,35,5
50066,265631,45,35,5
50067,265636,45,35,5
50068,265641,45,35,5
50069,265646,45,35,5
50070,265651,45,35,5
50071,265656,45,35,5
50072,265661,45,35,5
50073,265666,45,35,5
50074,265671,45,35,5
50075,265676,45,35,5
50076,265681,45,35,5
50077,265686,45,35,5
50078,265691,45,35,5
50079,265696,45,35,5
50080,265701,45,35,5
50081,265706,45,35,5
50082,265711,45,35,5
50083,265716,45,35,5
50084,265721,45,35,5
50085,265726,45,35,5
50086,265731,45,35,5
50087,265736,45,35,5
50088,265741,45,35,5
50089,265746,45,35,5
50090,265751,45,35,5
50091,265756,45,35,5
50092,265761,45,35,5
50093,265766,45,35,5
50094,265771,45,35,5
50095,265776,45,35,5
50096,265781,45,35,5
50097,265786,45,35,5
50098,265791,45,35,5
50099,265796,45,35,5
50100,265801,45,35,5
50101,265806,45,35,5
50102,265811,45,35,5
50103,265816,45,35,5
50104,265821,45,35,5
50105,265826,45,35,5
50106,265831,45,35,5
50107,265836,45,35,5
50108,265841,45,35,5
50109,265846,45,35,5
50110,265851,45,35,5
50111,265857,44,34,6
50112,265862,45,35,5
50113,265867,45,35,5
50114,265872,45,35,5
50115,265877,45,35,5
50116,265882,45,35,5
50117,265887,45,35,5
50118,265892,45,35,5
50119,265897,45,35,5
50120,265902,45,35,5
50121,265907,45,35,5
50122,265912,45,35,5
50123,265917,45,35,5
50124,265922,45,35,5
50125,265927,45,35,5
50126,265932,45,35,5
50127,265937,45,35,5
50128,265942,45,35,5
50129,265947,45,35,5
50130,265952,45,35,5
50131,265957,45,35,5
50132,265962,45,35,5
50133,265967,45,35,5
50134,265972,45,35,5
50135,265977,45,35,5
50136,265982,45,35,5
50137,265987,45,35,5
50138,265992,45,35,5
50139,265997,45,35,5
50140,266002,45,35,5
50141,266007,45,35,5
50142,266012,45,35,5
50143,266017,45,35,5
50144,266022,45,35,5
50145,266027,45,35,5
50146,266032,45,35,5
50147,266037,45,35,5
50148,266042,45,35,5
50149,266047,45,35,5
50150,266052,45,35,5
50151,266057,45,35,5
50152,266062,45,35,5
50153,266067,45,35,5
50154,266072,45,35,5
50155,266077,45,35,5
50156,266082,45,35,5
50157,266087,45,35,5
50158,266092,45,35,5
50159,266097,45,35,5
50160,266102,45,35,5
50161,266107,45,35,5
50162,266112,45,35,5
50163,266117,45,35,5
50164,266122,45,35,5
50165,266127,45,35,5
50166,266132,45,35,5
50167,266137,45,35,5
50168,266142,45,35,5
50169,266147,45,35,5
50170,266152,45,35,5
50171,266157,45,35,5
50172,266162,45,35,5
50173,266167,45,35,5
50174,266172,45,35,5
50175,266177,45,35,5
50176,266182,45,35,5
50177,266187,45,35,5
50178,266192,45,35,5
50179,266197,45,35,5
50180,266202,45,35,5
50181,266207,45,35,5
50182,266212,45,35,5
50183,266217,45,35,5
50184,266222,45,35,5
50185,266227,45,35,5
50186,266232,45,35,5
50187,266237,45,35,5
50188,266242,45,35,5
50189,266247,45,35,5
50190,266252,45,35,5
50191,266257,45,35,5
50192,266262,45,35,5
50193,266267,45,35,5
50194,266272,45,35,5
50195,266277,45,35,5
50196,266282,45,35,5
50197,266287,45,35,5
50198,266292,45,35,5
50199,266297,45,35,5
50200,266302,45,35,5
50201,266307,45,35,5
50202,266312,45,35,5
50203,266317,45,35,5
50204,266322,45,35,5
50205,266327,45,35,5
50206,266332,45,35,5
50207,266337,45,35,5
50208,266343,44,34,6
50209,266348,45,35,5
50210,266353,45,35,5
50211,266358,45,35,5
50212,266363,45,35,5
50213,266368,45,35,5
50214,266373,45,35,5
50215,266378,45,35,5
50216,266383,45,35,5
50217,266388,45,35,5
50218,266393,45,35,5
50219,266398,45,35,5
50220,266403,45,35,5
50221,266408,45,35,5
50222,266413,45,35,5
50223,266418,45,35,5
50224,266423,45,35,5
50225,266428,45,35,5
50226,266433,45,35,5
50227,266438,45,35,5
50228,266443,45,35,5
50229,266448,45,35,5
50230,266453,45,35,5
50231,266458,45,35,5
50232,266463,45,35,5
50233,266468,45,35,5
50234,266473,45,35,5
50235,266478,45,35,5
50236,266483,45,35,5
50237,266488,45,35,5
50238,266493,45,35,5
50239,266498,45,35,5
50240,266503,45,35,5
50241,266508,45,35,5
50242,266513,45,35,5
50243,266518,45,35,5
50244,266523,45,35,5
50245,266528,45,35,5
50246,266533,45,35,5
50247,266538,45,35,5
50248,266543,45,35,5
50249,266548,45,35,5
50250,266553,45,35,5
50251,266558,45,35,5
50252,266563,45,35,5
50253,266568,45,35,5
50254,266573,45,35,5
50255,266578,45,35,5
50256,266583,45,35,5
50257,266588,45,35,5
50258,266593,45,35,5
50259,266598,45,35,5
50260,266603,45,35,5
50261,266608,45,35,5
50262,266613,45,35,5
50263,266618,45,35,5
50264,266623,45,35,5
50265,266628,45,35,5
50266,266633,45,35,5
50267,266638,45,35,5
50268,266643,45,35,5
50269,266648,45,35,5
50270,266653,45,35,5
50271,266658,45,35,5
50272,266663,45,35,5
50273,266668,45,35,5
50274,266673,45,35,5
50275,266678,45,35,5
50276,266683,45,35,5
50277,266688,45,35,5
50278,266693,45,35,5
50279,266698,45,35,5
50280,266703,45,35,5
50281,266708,45,35,5
50282,266713,45,35,5
50283,266718,45,35,5
50284,266723,45,35,5
50285,266728,45,35,5
50286,266733,45,35,5
50287,266738,45,35,5
50288,266743,45,35,5
50289,266748,45,35,5
50290,266753,45,35,5
50291,266758,45,35,5
50292,266763,45,35,5
50293,266768,45,35,5
50294,266773,45,35,5
50295,266778,45,35,5
50296,266783,45,35,5
50297,266788,45,35,5
50298,266793,45,35,5
50299,266798,45,35,5
50300,266803,45,35,5
50301,266808,45,35,5
50302,266813,45,35,5
50303,266818,45,35,5
50304,266823,45,35,5
50305,266828,45,35,5
50306,266833,45,35,5
50307,266838,45,35,5
50308,266843,45,35,5
50309,266848,45,35,5
50310,266853,45,35,5
50311,266858,45,35,5
50312,266863,45,35,5
50313,266868,45,35,5
50314,266873,45,35,5
50315,266878,45,35,5
50316,266883,45,35,5
50317,266888,45,35,5
50318,266893,45,35,5
50319,266898,45,35,5
50320,266903,45,35,5
50321,266908,45,35,5
50322,266913,45,35,5
50323,266918,45,35,5
50324,266923,45,35,5
50325,266928,45,35,5
50326,266933,45,35,5
50327,266938,45,35,5
50328,266943,45,35,5
50329,266948,45,35,5
50330,266953,45,35,5
50331,266958,45,35,5
50332,266963,45,35,5
50333,266968,45,35,5
50334,266973,45,35,5
50335,266978,45,35,5
50336,266983,45,35,5
50337,266988,45,35,5
50338,266993,45,35,5
50339,266998,45,35,5
50340,267003,45,35,5
50341,267008,45,35,5
50342,267013,45,35,5
50343,267018,45,35,5
50344,267023,45,35,5
50345,267028,45,35,5
50346,267033,45,35,5
50347,267038,45,35,5
50348,267043,45,35,5
50349,267048,45,35,5
50350,267053,45,35,5
50351,267058,45,35,5
50352,267063,45,35,5
50353,267068,45,35,5
50354,267073,45,35,5
50355,267078,45,35,5
50356,267083,45,35,5
50357,267088,45,35,5
50358,267093,45,35,5
50359,267098,45,35,5
50360,267103,45,35,5
50361,267108,45,35,5
50362,267113,45,35,5
50363,267118,45,35,5
50364,267123,45,35,5
50365,267128,45,35,5
50366,267133,45,35,5
50367,267138,45,35,5
50368,267143,45,35,5
50369,267148,45,35,5
50370,267153,45,35,5
50371,267158,45,35,5
50372,267163,45,35,5
50373,267168,45,35,5
50374,267173,45,35,5
50375,267178,45,35,5
50376,267183,45,35,5
50377,267188,45,35,5
50378,267193,45,35,5
50379,267198,45,35,5
50380,267203,45,35,5
50381,267208,45,35,5
50382,267213,45,35,5
50383,267218,45,35,5
50384,267223,45,35,5
50385,267228,45,35,5
50386,267233,45,35,5
50387,267238,45,35,5
50388,267243,45,35,5
50389,267248,45,35,5
50390,267253,45,35,5
50391,267258,45,35,5
50392,267263,45,35,5
50393,267268,45,35,5
50394,267273,45,35,5
50395,267278,45,35,5
50396,267283,45,35,5
50397,267288,45,35,5
50398,267293,45,35,5
50399,267298,45,35,5
50400,267303,45,35,5
50401,267308,45,35,5
50402,267313,45,35,5
50403,267318,45,35,5
50404,267323,45,35,5
50405,267328,45,35,5
50406,267333,45,35,5
50407,267338,45,35,5
50408,267343,45,35,5
50409,267348,45,35,5
50410,267353,45,35,5
50411,267358,45,35,5
50412,267363,45,35,5
50413,267368,45,35,5
50414,267373,45,35,5
50415,267378,45,35,5
50416,267383,45,35,5
50417,267388,45,35,5
50418,267393,45,35,5
50419,267398,45,35,5
50420,267403,45,35,5
50421,267408,45,35,5
50422,267413,45,35,5
50423,267418,45,35,5
50424,267423,45,35,5
50425,267428,45,35,5
50426,267433,45,35,5
50427,267438,45,35,5
50428,267443,45,35,5
50429,267448,45,35,5
50430,267453,45,35,5
50431,267458,45,35,5
50432,267463,45,35,5
50433,267468,45,35,5
50434,267473,45,35,5
50435,267478,45,35,5
50436,267483,45,35,5
50437,267488,45,35,5
50438,267493,45,35,5
50439,267498,45,35,5
50440,267503,45,35,5
50441,267508,45,35,5
50442,267513,45,35,5
50443,267518,45,35,5
50444,267523,45,35,5
50445,267528,45,35,5
50446,267533,45,35,5
50447,267538,45,35,5
50448,267543,45,35,5
50449,267548,45,35,5
50450,267553,45,35,5
50451,267558,45,35,5
50452,267563,45,35,5
50453,267568,45,35,5
50454,267573,45,35,5
50455,267578,45,35,5
50456,267583,45,35,5
50457,267588,45,35,5
50458,267593,45,35,5
50459,267598,45,35,5
50460,267603,45,35,5
50461,267608,45,35,5
50462,267613,45,35,5
50463,267618,45,35,5
50464,267623,45,35,5
50465,267628,45,35,5
50466,267633,45,35,5
50467,267638,45,35,5
50468,267643,45,35,5
50469,267648,45,35,5
50470,267653,45,35,5
50471,267658,45,35,5
50472,267663,45,35,5
50473,267668,45,35,5
50474,267673,45,35,5
50475,267678,45,35,5
50476,267683,45,35,5
50477,267688,45,35,5
50478,267693,45,35,5
50479,267698,45,35,5
50480,267703,45,35,5
50481,267708,45,35,5
50482,267713,45,35,5
50483,267718,45,35,5
50484,267723,45,35,5
50485,267728,45,35,5
50486,267733,45,35,5
50487,267738,45,35,5
50488,267743,45,35,5
50489,267748,45,35,5
50490,267753,45,35,5
50491,267758,45,35,5
50492,267763,45,35,5
50493,267768,45,35,5
50494,267773,45,35,5
50495,267778,45,35,5
50496,267783,45,35,5
50497,267788,45,35,5
50498,267793,45,35,5
50499,267798,45,35,5
50500,267803,45,35,5
50501,267808,45,35,5
50502,267813,45,35,5
50503,267818,45,35,5
50504,267823,45,35,5
50505,267828,45,35,5
50506,267833,45,35,5
50507,267838,45,35,5
50508,267843,45,35,5
50509,267848,45,35,5
50510,267853,45,35,5
50511,267858,45,35,5
50512,267863,45,35,5
50513,267868,45,35,5
50514,267873,45,35,5
50515,267878,45,35,5
50516,267883,45,35,5
50517,267888,45,35,5
50518,267893,45,35,5
50519,267898,45,35,5
50520,267903,45,35,5
50521,267908,45,35,5
50522,267913,45,35,5
50523,267918,45,35,5
50524,267923,45,35,5
50525,267928,45,35,5
50526,267933,45,35,5
50527,267938,45,35,5
50528,267943,45,35,5
50529,267948,45,35,5
50530,267953,45,35,5
50531,267958,45,35,5
50532,267963,45,35,5
50533,267968,45,35,5
50534,267973,45,35,5
50535,267978,45,35,5
50536,267983,45,35,5
50537,267988,45,35,5
50538,267993,45,35,5
50539,267998,45,35,5
50540,268003,45,35,5
50541,268008,45,35,5
50542,268013,45,35,5
50543,268018,45,35,5
50544,268023,45,35,5
50545,268028,45,35,5
50546,268033,45,35,5
50547,268038,45,35,5
50548,268043,45,35,5
50549,268048,45,35,5
50550,268053,45,35,5
50551,268058,45,35,5
50552,268063,45,35,5
50553,268068,45,35,5
50554,268073,45,35,5
50555,268078,45,35,5
50556,268083,45,35,5
50557,268088,45,35,5
50558,268093,45,35,5
50559,268098,45,35,5
50560,268103,45,35,5
50561,268108,45,35,5
50562,268113,45,35,5
50563,268118,45,35,5
50564,268123,45,35,5
50565,268128,45,35,5
50566,268133,45,35,5
50567,268138,45,35,5
50568,268143,45,35,5
50569,268148,45,35,5
50570,268153,45,35,5
50571,268158,45,35,5
50572,268163,45,35,5
50573,268168,45,35,5
50574,268173,45,35,5
50575,268178,45,35,5
50576,268183,45,35,5
50577,268188,45,35,5
50578,268193,45,35,5
50579,268198,45,35,5
50580,268203,45,35,5
50581,268208,45,35,5
50582,268213,45,35,5
50583,268218,45,35,5
50584,268223,45,35,5
50585,268228,45,35,5
50586,268233,45,35,5
50587,268238,45,35,5
50588,268243,45,35,5
50589,268248,45,35,5
50590,268253,45,35,5
50591,268258,45,35,5
50592,268263,45,35,5
50593,268268,45,35,5
50594,268273,45,35,5
50595,268278,45,35,5
50596,268283,45,35,5
50597,268288,45,35,5
50598,268293,45,35,5
50599,268298,45,35,5
50600,268303,45,35,5
50601,268308,45,35,5
50602,268313,45,35,5
50603,268318,45,35,5
50604,268323,45,35,5
50605,268328,45,35,5
50606,268333,45,35,5
50607,268338,45,35,5
50608,268343,45,35,5
50609,268348,45,35,5
50610,268353,45,35,5
50611,268358,45,35,5
50612,268363,45,35,5
50613,268368,45,35,5
50614,268373,45,35,5
50615,268378,45,35,5
50616,268383,45,35,5
50617,268388,45,35,5
50618,268393,45,35,5
50619,268398,45,35,5
50620,268403,45,35,5
50621,268408,45,35,5
50622,268413,45,35,5
50623,268418,45,35,5
50624,268423,45,35,5
50625,268428,45,35,5
50626,268433,45,35,5
50627,268438,45,35,5
50628,268443,45,35,5
50629,268448,45,35,5
50630,268453,45,35,5
50631,268458,45,35,5
50632,268463,45,35,5
50633,268468,45,35,5
50634,268473,45,35,5
50635,268478,45,35,5
50636,268483,45,35,5
50637,268488,45,35,5
50638,268493,45,35,5
50639,268498,45,35,5
50640,268503,45,35,5
50641,268508,45,35,5
50642,268513,45,35,5
50643,268518,45,35,5
50644,268523,45,35,5
50645,268528,45,35,5
50646,268533,45,35,5
50647,268538,45,35,5
50648,268543,45,35,5
50649,268548,45,35,5
50650,268553,45,35,5
50651,268558,45,35,5
50652,268563,45,35,5
50653,268568,45,35,5
50654,268573,45,35,5
50655,268578,45,35,5
50656,268583,45,35,5
50657,268588,45,35,5
50658,268593,45,35,5
50659,268598,45,35,5
50660,268603,45,35,5
50661,268608,45,35,5
50662,268613,45,35,5
50663,268618,45,35,5
50664,268623,45,35,5
50665,268628,45,35,5
50666,268633,45,35,5
50667,268638,45,35,5
50668,268643,45,35,5
50669,268648,45,35,5
50670,268653,45,35,5
50671,268658,45,35,5
50672,268663,45,35,5
50673,268668,45,35,5
50674,268673,45,35,5
50675,268678,45,35,5
50676,268683,45,35,5
50677,268688,45,35,5
50678,268693,45,35,5
50679,268698,45,35,5
50680,268703,45,35,5
50681,268708,45,35,5
50682,268713,45,35,5
50683,268718,45,35,5
50684,268723,45,35,5
50685,268728,45,35,5
50686,268733,45,35,5
50687,268738,45,35,5
50688,268743,45,35,5
50689,268748,45,35,5
50690,268753,45,35,5
50691,268758,45,35,5
50692,268763,45,35,5
50693,268768,45,35,5
50694,268773,45,35,5
50695,268778,45,35,5
50696,268783,45,35,5
50697,268788,45,35,5
50698,268793,45,35,5
50699,268798,45,35,5
50700,268803,45,35,5
50701,268808,45,35,5
50702,268813,45,35,5
50703,268818,45,35,5
50704,268823,45,35,5
50705,268828,45,35,5
50706,268833,45,35,5
50707,268838,45,35,5
50708,268843,45,35,5
50709,268849,44,34,6
50710,268854,45,35,5
50711,268859,45,35,5
50712,268864,45,35,5
50713,268869,45,35,5
50714,268874,45,35,5
50715,268879,45,35,5
50716,268884,45,35,5
50717,268889,45,35,5
50718,268894,45,35,5
50719,268899,45,35,5
50720,268904,45,35,5
50721,268909,45,35,5
50722,268914,45,35,5
50723,268919,45,35,5
50724,268924,45,35,5
50725,268929,45,35,5
50726,268934,45,35,5
50727,268939,45,35,5
50728,268944,45,35,5
50729,268949,45,35,5
50730,268954,45,35,5
50731,268959,45,35,5
50732,268964,45,35,5
50733,268969,45,35,5
50734,268974,45,35,5
50735,268979,45,35,5
50736,268984,45,35,5
50737,268989,45,35,5
50738,268994,45,35,5
50739,268999,45,35,5
50740,269004,45,35,5
50741,269009,45,35,5
50742,269014,45,35,5
50743,269019,45,35,5
50744,269024,45,35,5
50745,269029,45,35,5
50746,269034,45,35,5
50747,269039,45,35,5
50748,269044,45,35,5
50749,269049,45,35,5
50750,269055,44,34,6
50751,269060,45,35,5
50752,269065,45,35,5
50753,269070,45,35,5
50754,269075,45,35,5
50755,269080,45,35,5
50756,269085,45,35,5
50757,269090,45,35,5
50758,269095,45,35,5
50759,269100,45,35,5
50760,269105,45,35,5
50761,269110,45,35,5
50762,269115,45,35,5
50763,269120,45,35,5
50764,269125,45,35,5
50765,269130,45,35,5
50766,269135,45,35,5
50767,269140,45,35,5
50768,269145,45,35,5
50769,269150,45,35,5
50770,269155,45,35,5
50771,269160,45,35,5
50772,269165,45,35,5
50773,269170,45,35,5
50774,269175,45,35,5
50775,269180,45,35,5
50776,269185,45,35,5
50777,269190,45,35,5
50778,269195,45,35,5
50779,269200,45,35,5
50780,269205,45,35,5
50781,269210,45,35,5
50782,269215,45,35,5
50783,269220,45,35,5
50784,269225,45,35,5
50785,269230,45,35,5
50786,269235,45,35,5
50787,269240,45,35,5
50788,269245,45,35,5
50789,269250,45,35,5
50790,269255,45,35,5
50791,269260,45,35,5
50792,269265,45,35,5
50793,269270,45,35,5
50794,269275,45,35,5
50795,269280,45,35,5
50796,269285,45,35,5
50797,269290,45,35,5
50798,269295,45,35,5
50799,269300,45,35,5
50800,269305,45,35,5
50801,269310,45,35,5
50802,269315,45,35,5
50803,269320,45,35,5
50804,269325,45,35,5
50805,269330,45,35,5
50806,269335,45,35,5
50807,269340,45,35,5
50808,269345,45,35,5
50809,269350,45,35,5
50810,269355,45,35,5
50811,269360,45,35,5
50812,269365,45,35,5
50813,269370,45,35,5
50814,269375,45,35,5
50815,269380,45,35,5
50816,269385,45,35,5
50817,269390,45,35,5
50818,269395,45,35,5
50819,269400,45,35,5
50820,269405,45,35,5
50821,269410,45,35,5
50822,269415,45,35,5
50823,269420,45,35,5
50824,269425,45,35,5
50825,269430,45,35,5
50826,269435,45,35,5
50827,269440,45,35,5
50828,269445,45,35,5
50829,269450,45,35,5
50830,269455,45,35,5
50831,269460,45,35,5
50832,269465,45,35,5
50833,269470,45,35,5
50834,269475,45,35,5
50835,269480,45,35,5
50836,269485,45,35,5
50837,269490,45,35,5
50838,269495,45,35,5
50839,269500,45,35,5
50840,269505,45,35,5
50841,269510,45,35,5
50842,269515,45,35,5
50843,269520,45,35,5
50844,269525,45,35,5
50845,269530,45,35,5
50846,269535,45,35,5
50847,269540,45,35,5
50848,269545,45,35,5
50849,269550,45,35,5
50850,269555,45,35,5
50851,269560,45,35,5
50852,269565,45,35,5
50853,269570,45,35,5
50854,269575,45,35,5
50855,269580,45,35,5
50856,269585,45,35,5
50857,269590,45,35,5
50858,269595,45,35,5
50859,269600,45,35,5
50860,269605,45,35,5
50861,269610,45,35,5
50862,269615,45,35,5
50863,269620,45,35,5
50864,269625,45,35,5
50865,269630,45,35,5
50866,269635,45,35,5
50867,269640,45,35,5
50868,269645,45,35,5
50869,269650,45,35,5
50870,269655,45,35,5
50871,269660,45,35,5
50872,269665,45,35,5
50873,269670,45,35,5
50874,269675,45,35,5
50875,269680,45,35,5
50876,269685,45,35,5
50877,269690,45,35,5
50878,269695,45,35,5
50879,269700,45,35,5
50880,269705,45,35,5
50881,269710,45,35,5
50882,269715,45,35,5
50883,269720,45,35,5
50884,269725,45,35,5
50885,269730,45,35,5
50886,269735,45,35,5
50887,269740,45,35,5
50888,269745,45,35,5
50889,269750,45,35,5
50890,269755,45,35,5
50891,269760,45,35,5
50892,269765,45,35,5
50893,269770,45,35,5
50894,269775,45,35,5
50895,269780,45,35,5
50896,269785,45,35,5
50897,269790,45,35,5
50898,269795,45,35,5
50899,269800,45,35,5
50900,269805,45,35,5
50901,269810,45,35,5
50902,269815,45,35,5
50903,269820,45,35,5
50904,269825,45,35,5
50905,269830,45,35,5
50906,269835,45,35,5
50907,269840,45,35,5
50908,269845,45,35,5
50909,269850,45,35,5
50910,269855,45,35,5
50911,269860,45,35,5
50912,269865,45,35,5
50913,269870,45,35,5
50914,269875,45,35,5
50915,269880,45,35,5
50916,269885,45,35,5
50917,269890,45,35,5
50918,269895,45,35,5
50919,269900,45,35,5
50920,269905,45,35,5
50921,269910,45,35,5
50922,269915,45,35,5
50923,269920,45,35,5
50924,269925,45,35,5
50925,269930,45,35,5
50926,269935,45,35,5
50927,269940,45,35,5
50928,269945,45,35,5
50929,269950,45,35,5
50930,269955,45,35,5
50931,269960,45,35,5
50932,269965,45,35,5
50933,269970,45,35,5
50934,269975,45,35,5
50935,269980,45,35,5
50936,269985,45,35,5
50937,269990,45,35,5
50938,269995,45,35,5
50939,270000,45,35,5
50940,270005,45,35,5
50941,270010,45,35,5
50942,270015,45,35,5
50943,270020,45,35,5
50944,270025,45,35,5
50945,270030,45,35,5
50946,270035,45,35,5
50947,270040,45,35,5
50948,270045,45,35,5
50949,270050,45,35,5
50950,270055,45,35,5
50951,270060,45,35,5
50952,270065,45,35,5
50953,270070,45,35,5
50954,270075,45,35,5
50955,270080,45,35,5
50956,270085,45,35,5
50957,270090,45,35,5
50958,270095,45,35,5
50959,270100,45,35,5
50960,270105,45,35,5
50961,270110,45,35,5
50962,270115,45,35,5
50963,270120,45,35,5
50964,270125,45,35,5
50965,270130,45,35,5
50966,270135,45,35,5
